file,matched_term,row_index,row_text
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,417,nan | nan | nan | nan | nan | 7.0 | 58.0 | nan | nan | M01_LDA_faced_30ch | 0.4799107142857143 | 0.4091660593754939 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,418,nan | nan | nan | nan | nan | 7.0 | 59.0 | nan | nan | M01_LDA_faced_30ch | 0.3883928571428571 | 0.3530369159758664 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,419,nan | nan | nan | nan | nan | 7.0 | 60.0 | nan | nan | M01_LDA_faced_30ch | 0.46875 | 0.3899528374938651 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,420,nan | nan | nan | nan | nan | 7.0 | 61.0 | nan | nan | M01_LDA_faced_30ch | 0.4308035714285714 | 0.401768559021916 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,421,nan | nan | nan | nan | nan | 7.0 | 62.0 | nan | nan | M01_LDA_faced_30ch | 0.4051339285714285 | 0.3794621163010179 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,422,nan | nan | nan | nan | nan | 7.0 | 63.0 | nan | nan | M01_LDA_faced_30ch | 0.5133928571428571 | 0.461761106851874 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,423,nan | nan | nan | nan | nan | 7.0 | 64.0 | nan | nan | M01_LDA_faced_30ch | 0.4832589285714285 | 0.4276574033272907 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,424,nan | nan | nan | nan | nan | 7.0 | 65.0 | nan | nan | M01_LDA_faced_30ch | 0.4051339285714285 | 0.3521245258016781 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,425,nan | nan | nan | nan | nan | 7.0 | 66.0 | nan | nan | M01_LDA_faced_30ch | 0.3560267857142857 | 0.305564365881741 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,426,nan | nan | nan | nan | nan | 7.0 | 67.0 | nan | nan | M01_LDA_faced_30ch | 0.4933035714285714 | 0.4571914445847733 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,427,nan | nan | nan | nan | nan | 7.0 | 68.0 | nan | nan | M01_LDA_faced_30ch | 0.4084821428571428 | 0.3517601124726484 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,428,nan | nan | nan | nan | nan | 7.0 | 69.0 | nan | nan | M01_LDA_faced_30ch | 0.4174107142857143 | 0.3542849779442238 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,429,nan | nan | nan | nan | nan | 7.0 | 70.0 | nan | nan | M01_LDA_faced_30ch | 0.4263392857142857 | 0.3649109144026182 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,430,nan | nan | nan | nan | nan | 7.0 | 71.0 | nan | nan | M01_LDA_faced_30ch | 0.4430803571428571 | 0.3746804617133816 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,431,nan | nan | nan | nan | nan | 7.0 | 72.0 | nan | nan | M01_LDA_faced_30ch | 0.4553571428571428 | 0.4240560947944978 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,432,nan | nan | nan | nan | nan | 7.0 | 73.0 | nan | nan | M01_LDA_faced_30ch | 0.3872767857142857 | 0.3572914637959775 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,433,nan | nan | nan | nan | nan | 7.0 | 74.0 | nan | nan | M01_LDA_faced_30ch | 0.4017857142857143 | 0.324458527626511 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,434,nan | nan | nan | nan | nan | 7.0 | 75.0 | nan | nan | M01_LDA_faced_30ch | 0.4598214285714285 | 0.3797152404757657 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,435,nan | nan | nan | nan | nan | 7.0 | 76.0 | nan | nan | M01_LDA_faced_30ch | 0.3571428571428571 | 0.3068060921732423 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,436,nan | nan | nan | nan | nan | 7.0 | 77.0 | nan | nan | M01_LDA_faced_30ch | 0.4955357142857143 | 0.3987361257883929 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,437,nan | nan | nan | nan | nan | 7.0 | 78.0 | nan | nan | M01_LDA_faced_30ch | 0.4475446428571428 | 0.3789976057190298 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,438,nan | nan | nan | nan | nan | 7.0 | 79.0 | nan | nan | M01_LDA_faced_30ch | 0.5491071428571429 | 0.5010085284685079 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,439,nan | nan | nan | nan | nan | 7.0 | 80.0 | nan | nan | M01_LDA_faced_30ch | 0.4732142857142857 | 0.4258825228529498 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,440,nan | nan | nan | nan | nan | 7.0 | 81.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3277930437473504 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,441,nan | nan | nan | nan | nan | 7.0 | 82.0 | nan | nan | M01_LDA_faced_30ch | 0.4497767857142857 | 0.3785133080717699 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,442,nan | nan | nan | nan | nan | 7.0 | 83.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4085821947906268 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,443,nan | nan | nan | nan | nan | 7.0 | 84.0 | nan | nan | M01_LDA_faced_30ch | 0.5658482142857143 | 0.5235320238891931 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,444,nan | nan | nan | nan | nan | 7.0 | 85.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.35718831526482 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,445,nan | nan | nan | nan | nan | 7.0 | 86.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.3752072282554721 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
